,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
250,2016-07-19,53.709999,53.900002,52.93,53.09,48.909595,53336500,1,7,29,-0.46330616129181174,-1.167826332642682,1.827089847428896,8.777547560745909,1.6387248069316254,8.777547560745909,6.347709549821059,23.77095309851196,6.517233000565071,-1.148994160858913,-1.2243398003390347,-0.7911056696176297,-0.22602938406479556,5.043820425684124,1
251,2016-07-20,56.150002,56.84,55.529999,55.91,51.507542,89893300,2,7,29,5.763801092484455,-0.4292648900017958,2.343053121087474,13.378644249686992,-3.4877499552852678,13.378644249686992,0.9837220532999585,27.615809336433543,1.1446950456090201,3.4877499552852678,3.9527794670005303,3.8812341262743693,4.292616705419412,-0.19713441213501975,0
252,2016-07-21,55.98,56.23,55.759998,55.799999,51.4062,32776700,3,7,29,0.12520121624038685,-0.322582443057028,0.8422975061343528,13.207883749245228,0.19713441213501975,13.207883749245228,1.1827957201217938,27.47311518769023,1.34408604559294,4.856629119294422,3.297491098521339,3.7634373434307755,3.691750962217764,1.361147251193213,0
253,2016-07-22,56.080002,56.630001,55.779999,56.57,52.115578,32157200,4,7,29,0.5017975000322145,0.8661799540392433,1.5025667314831244,14.389252253844793,-1.166696128690125,14.389252253844793,-0.19445112250308805,28.460312886689053,-0.03535619586353297,1.166696128690125,6.151670496729709,4.613754640268688,5.073358670673502,0.28203772254538445,0
254,2016-07-25,56.470001,56.740002,56.259998,56.73,52.262966,25610600,0,7,30,-0.1767703729892113,0.458309536400482,0.8461202185792241,14.630706857042126,-0.28203772254538445,14.630706857042126,-0.28203772254538445,28.662081790939528,-0.28203772254538445,1.639346025030843,1.4454433280451267,6.416358187907621,4.882779834302827,0.0528506008756487,0
255,2016-07-26,56.52,57.290001,56.509998,56.759998,52.290607,28079000,1,7,30,-0.37017451084081393,0.4228294722631948,1.374212521994792,14.675825041431471,-0.0528506008756487,14.675825041431471,-0.0528506008756487,28.699784309365192,-0.0528506008756487,0.3347392647899719,1.6913302216818318,1.4975300034365866,6.465817704926627,-1.0144136147786775,0
256,2016-07-27,56.610001,56.799999,56.110001,56.189999,51.765491,32327500,2,7,30,-0.2642653370072461,-0.7474675342136893,1.2279729707772424,13.810284993954173,1.0144136147786775,13.810284993954173,1.0144136147786775,27.97650521403283,1.0144136147786775,-0.961026890212254,-0.6762787093126662,0.6940736909427612,0.4983075368981652,0.03558085813167,0
257,2016-07-28,56.0,56.369999,55.720001,56.209999,51.78392,37550400,3,7,30,-0.33813668514213757,0.373597231339576,1.1563743311932748,13.840952034174565,0.9784718195778649,13.840952034174565,0.9784718195778649,28.0021317915341,0.9784718195778649,-0.9784718195778649,-0.9251040904661704,-0.640457225412861,0.7294075916991275,0.829218419195477,0
258,2016-07-29,56.259998,56.759998,56.049999,56.68,52.2169,30558700,4,7,30,0.08895036628625394,0.7410056457304105,1.2526446718419255,14.555398729710657,0.14113973182781112,14.555398729710657,0.14113973182781112,28.599151376146782,0.14113973182781112,0.8645042342978113,-0.14113973182781112,-0.08821453775581714,0.19407198306280776,-0.17673735677845923,0
259,2016-08-01,56.599998,56.75,56.139999,56.580002,52.124783,26003400,0,8,31,-0.1411467889908263,-0.03534110868359286,1.0781212061462935,14.404386199915653,0.31812653523766704,14.404386199915653,0.31812653523766704,28.472959403571597,0.31812653523766704,0.6539466011330239,0.6892947794522879,-0.31812653523766704,-0.2651078025766003,0.0,0
260,2016-08-02,56.849998,56.900002,56.310001,56.580002,52.124783,35122000,1,8,31,0.47719333767432354,-0.47719333767432354,1.042773027827042,14.404386199915653,0.31812653523766704,14.404386199915653,0.31812653523766704,28.472959403571597,0.31812653523766704,-0.17673735677845923,0.6539466011330239,0.6892947794522879,-0.31812653523766704,0.6845690594248068,0
261,2016-08-03,56.68,57.110001,56.490002,56.970001,52.484077,22075600,2,8,31,0.17673735677845923,0.5090415919072981,1.0882903091400682,13.217486164341128,-0.3686203200171971,14.990347288215782,-0.3686203200171971,28.962611392616964,-0.3686203200171971,0.6845690594248068,0.5090415919072983,1.3340389444613139,1.369145140088734,0.7318313422518088,0
262,2016-08-04,56.799999,57.52,56.669998,57.389999,52.871002,26587700,3,8,31,-0.2984061734525926,1.028053685799861,1.4810977780292407,11.935874053596004,-0.7318313422518088,15.612474570700034,-0.7318313422518088,29.48248526716301,-0.7318313422518088,1.4113905107403866,1.4113905107403866,1.237147608244432,2.0561073715997096,0.9834368699695807,0
263,2016-08-05,57.650002,58.209999,57.450001,57.959999,53.396114,29335200,4,8,31,0.4530458346932495,0.534846455052566,1.3112457093037613,11.732227600625057,-0.9834368699695807,16.442372609426723,-0.9834368699695807,30.175980506831962,-0.9834368699695807,1.7080711129756918,2.3809472460480943,2.3809472460480943,2.20841791249859,0.17223906007165996,0
264,2016-08-08,58.060001,58.09,57.779999,58.060001,53.488247,19473500,0,8,32,0.17253623486086733,0.0,0.5339321299701784,11.884259182151931,-0.17223906007165996,16.58629148146243,-0.17223906007165996,30.296244741711245,-0.17223906007165996,1.1539820676200068,1.877368207417007,2.5490853849623587,2.5490853849623587,0.24054982404553665,0
265,2016-08-09,58.169998,58.5,58.02,58.200001,53.617218,16920700,1,8,32,0.18945400982683397,0.05155154550598834,0.8247422538704027,12.079042747782772,-0.24054982404553665,16.786943010533626,-0.24054982404553665,30.463917002338192,-0.24054982404553665,0.41237456336125655,1.3917559898323666,2.113402025542915,2.783503388599598,-0.31023957256118095,0
266,2016-08-10,58.16,58.32,57.82,58.02,53.451401,15756900,2,8,32,-0.06873023936890263,-0.24129610479143992,0.8617718028266115,11.444327817993798,0.31023957256118095,16.528783178214415,0.31023957256118095,30.248188555670456,0.31023957256118095,-0.06894346776972875,0.10341433988279859,1.0858341951051362,1.8097190623922779,0.4802727355106757,0
267,2016-08-11,58.029999,58.450001,58.029999,58.299999,53.709351,18162300,3,8,32,0.01723371251291525,0.4631217918202762,0.7204151066966635,11.869636567232186,-0.17152315903127094,16.92967267460845,-0.17152315903127094,30.583187488562388,-0.17152315903127094,0.17152315903127094,0.4116603844195605,0.5831904045144088,1.56089196502387,-0.6213324235645904,0
268,2016-08-12,58.029999,58.189999,57.619999,57.939999,53.377697,21655200,4,8,32,-0.4631217918202762,-0.15533310589114147,0.9837763373106035,9.734207969178598,0.6213324235645904,16.413529796574558,0.6213324235645904,30.15187832502378,0.6213324235645904,-0.13807559782664627,-0.4487435355323359,-0.2071142597016605,-0.03451846797581603,0.3097040658930495,0
269,2016-08-15,58.009998,58.5,57.959999,58.119999,53.543526,19283900,0,8,33,0.12081291199194327,0.18926531640166908,0.9291139182572881,9.514795414913888,0.3097040658930495,16.672400493331047,0.3097040658930495,30.36820079780111,0.3097040658930495,-0.3097040658930495,0.1720560938068785,-0.1376496926643105,0.10323124747472934,-1.1838440317521588,0
270,2016-08-16,57.610001,57.619999,57.27,57.439999,53.246872,20523500,1,8,33,-0.8774914122073593,-0.29596448983224505,0.6093297459841475,7.5731181680556725,1.497214510745377,15.685931679769006,1.497214510745377,29.54386889874423,1.497214510745377,-0.8704735527589407,-1.497214510745377,-1.0097510621474817,-1.323123282087801,0.20848158081164644,0
271,2016-08-17,57.540001,57.68,57.23,57.560001,53.358116,18856400,2,8,33,0.17409819244599284,0.034746351029429495,0.7817928981620463,7.765811192393823,1.2856115134535873,15.861710982249635,1.2856115134535873,29.690756954642854,1.2856115134535873,-0.9728943541887711,-0.6601771949239551,-1.2856115134535873,-0.7991643363592078,0.06943923852219512,0
272,2016-08-18,57.419998,57.700001,57.27,57.599998,53.395203,14214300,3,8,33,-0.243229669158623,0.31250001085069434,0.7465295398100485,7.829857910758948,1.2152795560860963,15.920135969449165,1.2152795560860963,29.73957915762427,1.2152795560860963,0.27777605131166694,-0.9027795452354019,-0.5902795343847076,-1.2152795560860963,0.03471190619076651,0
273,2016-08-19,57.43,57.73,57.200001,57.619999,53.413731,17271000,4,8,33,-0.2951354269144239,0.3297448859726642,0.9198177875705909,7.861851924016863,1.1801458031958656,15.949321692976774,1.1801458031958656,29.763967888996312,1.1801458031958656,0.10412704102962622,0.3123915361400817,-0.8677542670557838,-0.5553627309157022,0.08669845974331347,0
274,2016-08-22,57.599998,57.75,57.259998,57.669998,53.460083,15221900,0,8,34,-0.03471190619076651,0.12138027124606506,0.8496653667301963,7.941734279234752,1.092424175218456,16.02219233647277,1.092424175218456,29.824861447021373,1.092424175218456,0.12138027124606504,0.19073522423219072,0.3988191572331932,-0.7803034777285761,0.3800328274319083,0
275,2016-08-23,57.900002,58.18,57.849998,57.889999,53.664036,18732400,1,8,34,0.3988278272525707,-0.017279323152169238,0.5700501048548996,8.291585909338156,0.7082397773059153,16.341335573351802,0.7082397773059153,27.75954271479604,0.7082397773059153,0.46640180456731933,0.5009518138012123,0.5700431951985409,0.7773363409455282,0.10354098181982296,0
276,2016-08-24,57.799999,58.040001,57.720001,57.950001,53.719658,18151500,2,8,34,-0.15546726818911055,0.25884727767304205,0.5522001630336351,3.710098296633335,0.6039654770670312,16.427956575876507,0.6039654770670312,27.834341193540272,0.6039654770670312,0.4831803195309706,0.5694598693794679,0.6039741051945814,0.6729939486972581,0.3781966779507184,0
277,2016-08-25,57.880001,58.290001,57.779999,58.169998,53.923584,18552600,3,8,34,-0.12079378566361074,0.4985336255297785,0.8767440562745078,4.07426350607748,0.2234846217460761,16.744023267802074,0.2234846217460761,28.107269317767557,0.2234846217460761,0.48134607121698125,0.8595496255647113,0.9455028690219307,0.9798865731437713,-0.24125280443310554,0
278,2016-08-26,58.279999,58.700001,57.689999,58.029999,53.793812,20971200,4,8,34,0.18910263672348226,-0.43081165657094017,1.740482539039851,3.1707737923621133,0.4652765890966208,16.54316588907747,0.4652765890966208,27.933826088813127,0.4652765890966208,0.1378562836094418,0.24125452767971522,0.6203705087087747,0.706531116776336,0.12048021068779177,0
279,2016-08-29,58.18,58.599998,58.099998,58.099998,53.8587,16417200,0,8,35,0.2584887171891958,-0.13769707875033033,0.8605852275588719,3.287433848104434,0.3442358121940044,16.64371485864767,0.3442358121940044,28.020651566975953,0.3442358121940044,-0.12048193185824255,0.25817040475629455,0.3614440744042646,0.7401032957006293,-0.3627552316938134,0
280,2016-08-30,57.98,58.189999,57.610001,57.889999,53.664036,16930200,1,8,35,-0.20653701227322332,-0.1554689956031849,1.0018967179460536,2.9366039546830924,0.7082397773059153,16.341335573351802,0.7082397773059153,26.394883855499813,0.7082397773059153,-0.24183797273859592,-0.4836742180631175,-0.10364830028758028,0.0,-0.7483466889722704,0
281,2016-08-31,57.650002,57.799999,57.299999,57.459999,53.265419,20860300,2,8,35,-0.41457419959534364,-0.33067003708092174,0.870170568572408,2.2102332441739216,1.4618865552016391,15.715278728076559,1.4618865552016391,25.844062405918258,1.4618865552016391,-1.1138165874315382,-0.9919944481725332,-1.2356404670316758,-0.8527706378832288,0.2257353707240841,0
282,2016-09-01,57.009998,57.82,57.009998,57.59,53.385933,26075400,3,9,35,-0.783155252056305,1.0071227643688148,1.4064976558430233,2.396251085257857,1.232851189442605,15.905539156103496,1.232851189442605,26.011458586560178,1.232851189442605,-0.5209220350755334,-0.8855669387046291,-0.7640197951033046,-1.007115818718521,0.13871684198774592,0
283,2016-09-02,57.669998,58.189999,57.419998,57.669998,53.460083,18900500,4,9,35,0.13890953290501168,0.0,1.335184717710586,1.8900572876732185,1.092424175218456,16.02219233647277,1.092424175218456,25.36847148841587,1.092424175218456,0.36413907973431225,-0.38148258649151234,-0.7456216662258246,-0.6242431289836301,-0.1041433760780576,0
284,2016-09-06,57.779999,57.799999,57.209999,57.610001,53.404476,16278400,1,9,36,0.1907421602476853,-0.29508418165102906,1.024127737821071,1.787882281064353,1.1977052387136788,15.934735012415636,1.1977052387136788,25.290747695005248,1.1977052387136788,0.03471793031212323,0.26037493038750953,-0.4860232514142921,-0.8505415578798592,0.08671349288935082,0
