,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
250,2016-07-19,732.5,743.330017,732.309998,739.950012,739.950012,2216800,1,7,29,-0.4850091657110588,1.0068263908616593,1.48929236046827,6.566663451854902,1.86904747289875,25.389552260727584,1.86904747289875,37.37820292109138,1.86904747289875,0.6095019834934424,-0.16893033039102107,-0.3621856823484946,-1.1162929746665056,0.773743392209617,0
251,2016-07-20,744.0,746.25,740.700012,745.719971,745.719971,2214000,2,7,29,0.5473326487357344,0.23064569367688115,0.744245590279355,7.289597719517148,1.0808424493703181,25.96684567000821,1.0808424493703181,37.86273493807234,1.0808424493703181,1.294046609353842,1.3785293943803925,0.6061201490874343,0.41436009764582316,-0.17328399072174666,0
252,2016-07-21,747.5,749.359985,742.789978,744.429993,744.429993,2317100,3,7,29,0.23869938706523033,-0.4123970056107119,0.8825553862389895,7.128945434631342,1.2559993670217484,25.83855806572801,1.2559993670217484,37.755061005447686,1.2559993670217484,0.6018001749158369,1.1230049942385834,1.2076341744065004,0.43388646754859495,0.057727896337468554,0
253,2016-07-22,747.789978,751.280029,743.530029,744.859985,744.859985,2277700,4,7,29,0.45135003043866495,-0.3933615792235057,1.0404640007611632,7.182557940738352,1.1975464086716863,25.8813699060502,1.1975464086716863,37.79099369930579,1.1975464086716863,-0.11545606118174481,0.6591806646721714,1.180084603417113,1.2646649289396317,-0.7098335753268663,0
254,2016-07-25,746.549988,748.5,735.349976,739.609985,739.609985,2679300,0,7,30,0.22688868163590947,-0.9383327890036439,1.777967343153166,6.5237085732421525,1.9158805704874253,25.35525098407102,1.9158805704874253,37.34941328570625,1.9158805704874253,-0.6516959069988645,-0.826109182395629,-0.045973824974789065,0.4786276648225644,-0.5464943586028373,0
255,2016-07-26,742.710022,743.130005,732.75,735.590027,735.590027,2529700,1,7,30,0.4191448280677186,-0.9679297895103215,1.4111127963946666,6.012865913963773,2.4728451083255445,24.947321641705724,2.4728451083255445,37.00703136368106,2.4728451083255445,-1.2602071343743337,-1.2017517469686962,-1.3771181810761586,-0.5927194279375476,0.1465997020269575,0
256,2016-07-27,737.969971,740.940002,733.859985,736.669983,736.669983,2913100,2,7,30,0.32354217874680663,-0.17646816484987482,0.961083953925675,6.150650772477579,2.3226202227381934,25.05734864454223,2.3226202227381934,37.09937886799983,2.3226202227381934,-0.39909349747457395,-1.111759972443461,-1.053390280461579,-1.2284996278991844,2.1179631306645565,1
257,2016-07-28,745.97998,753.359985,739.700012,752.609985,752.609985,7617600,3,7,30,1.263794808373501,0.8809350303796589,1.8150135225750472,8.138345387485126,0.155464852090683,26.64460636939331,0.155464852090683,38.431590832534596,0.155464852090683,2.261457905052919,1.7273222863233737,1.0297498245389343,1.0868832679651577,0.8170705468221703,0
258,2016-07-29,765.0,766.0,755.0,758.809998,758.809998,6777100,4,7,30,1.6462730028754466,-0.8157512442264961,1.449638253184956,8.888919911147495,-0.6628759522485809,27.243971685254465,-0.6628759522485809,38.93464816998892,-0.6628759522485809,2.917728424553514,3.06005074540412,2.5302793914953003,1.838406588838844,1.1631531659566259,0
259,2016-08-01,759.869995,770.5,757.059998,767.73999,767.73999,3578200,0,8,31,0.1396920181328537,1.0250859799552732,1.7505929318596587,9.94868132373826,-1.1631531659566259,28.090235732021725,-1.1631531659566259,39.64493174310225,-1.1631531659566259,1.9707199308453351,4.046943939965929,4.187610834235699,3.6640015326022004,-0.9413832653981016,0
