,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
250,2016-07-19,85.43,86.75,84.5,85.839996,85.839996,55681200,1,7,29,-13.541137810770918,0.47762816764342864,2.621155760538479,0.5941216493067009,15.109509091775815,0.5941216493067009,29.90448182220326,3.553116428383799,52.52795794631677,-14.620227848100091,-14.189191015339754,-12.336911106100247,-11.801031537792705,2.354689916747133,1
251,2016-07-20,86.669998,88.489998,85.82,87.910004,87.910004,23525100,2,7,29,0.9669175660259902,1.4105402611516136,3.0371947201822524,2.9348218434843973,12.399037087974643,2.9348218434843973,26.845634087333224,5.824141470861493,48.93639750033454,-12.399037087974643,-11.921276900408289,-11.500389648486426,-9.691725187499713,-2.23282479899581,-1
252,2016-07-21,88.300003,88.379997,85.209999,85.989998,85.989998,16084000,3,7,29,0.4436343786311318,-2.6863647560498882,3.686472931421637,0.7675264744162532,14.908710661907438,0.7675264744162532,29.677874861678678,3.7213595469556777,52.26188631845299,0.1744412181519072,-14.908710661907438,-14.420282926393371,-13.989997999534786,-0.11642682636426255,0
253,2016-07-22,86.480003,86.5,85.110001,85.889999,85.889999,11363900,4,7,29,0.5698395294764357,-0.6869298019202368,1.6183479056740975,0.6519932547676591,15.042495226947189,0.6519932547676591,29.828854695876753,3.6092653814095392,52.43916000045593,-2.3518512324118173,0.05821748816181008,-15.042495226947189,-14.553498830521583,2.0191705672292666,1
254,2016-07-25,85.730003,87.870003,85.010002,87.660004,87.660004,14135000,0,7,30,-0.18628012791105827,2.2016893816249477,3.2626065132280813,2.657998966096337,12.71959102351854,2.657998966096337,27.207388674086758,5.555558724364189,49.361153348795185,1.9050945970753101,-0.28519277731267273,2.076212545005133,-12.71959102351854,4.102395619630429,1
255,2016-07-26,91.029999,93.099998,90.900002,91.410004,91.410004,19577600,1,7,30,3.844392934319285,0.41571489265003975,2.406734387627856,6.651352952571807,8.09538745890438,6.651352952571807,21.98883833327477,9.430043346240305,43.23376793638472,6.038731821956815,5.929335699405506,3.828902578321734,6.093433712135054,0.6844817396297106,0
256,2016-07-27,91.5,92.059998,90.099998,92.040001,92.040001,8727500,2,7,30,0.0984531189824686,0.5867025142687728,2.1295088860331433,7.290307395802842,7.355494270366195,7.290307395802842,21.153847010497095,10.049978161125834,42.25335894987658,4.7587972103564,6.681879544960022,6.57323221889144,4.487176178974621,-0.4255308145001493,0
257,2016-07-28,91.919998,92.209999,90.68,91.650002,91.650002,6227700,3,7,30,-0.13038135451562738,-0.29459464714469524,1.6693933078146463,6.895799085743617,7.812324979545545,6.895799085743617,21.669393962479127,9.667213100551812,42.85869082686981,0.2618636058513124,4.353516544385891,6.28478218691146,6.175672532991326,-0.43835835616438423,0
258,2016-07-29,91.190002,91.75,90.589996,91.25,91.25,6960200,4,7,30,-0.5019094271269015,0.06575123287670478,1.2712372602739734,6.487669041095899,8.284929315068487,6.487669041095899,22.20274191780822,9.271231780821912,43.484923835616435,-0.8657545205479493,-0.17534684931506928,3.9342421917808212,5.8739736986301345,3.3061384982683504,1
259,2016-08-01,91.230003,94.669998,90.5,94.370003,94.370003,10666900,0,8,31,-0.021914520547949144,3.327328494415753,4.418774893967108,9.57931621555634,4.704879579160336,9.57931621555634,18.162550021324048,12.27085051592082,38.741113529476095,2.882272876477493,2.4690070212247353,3.136588858643987,7.110309194331588,-0.8657599586524188,0
260,2016-08-02,94.0,94.080002,92.18,93.559998,93.559998,9836200,1,8,31,-0.3920769187641088,-0.47028859491853225,2.030784566711926,8.796490141010906,5.611372501311939,8.796490141010906,19.185554065531306,11.511326667621338,39.9422785366028,2.4690017629115313,2.0414664822887154,1.624622736738397,2.297984230397261,-0.49409238440584474,0
261,2016-08-03,93.279999,94.669998,92.550003,93.099998,93.099998,7030900,2,8,31,-0.29927213123710145,-0.19334157235965171,2.277116053214097,7.798068910807065,6.133190249907409,8.345860544486806,19.774440811481007,11.07411087162429,40.633722677416166,-1.3641299970812004,1.9871085281870784,1.5574608283020572,1.1385574895501025,0.3638741360472226,0
262,2016-08-04,93.199997,93.730003,91.82,93.440002,93.440002,6043400,3,8,31,0.10741031380043298,0.25685466059815654,2.0440956326178195,8.133567890976723,5.7469990208262045,8.679366252582073,19.338612599772837,11.397689182412476,40.121992934032676,-0.12842037396359027,-0.9952921447925376,2.3437520902450397,1.9156677672160218,3.6998835793041662,1
263,2016-08-05,93.769997,97.739998,93.559998,97.029999,97.029999,18364800,4,8,31,0.3531624496326495,3.359787729153743,4.3079460404817755,11.532518927471084,1.8344831684477183,12.058123385119286,14.92322286842443,14.675871531236437,34.937642326472655,4.050294795942443,3.5762146096693357,2.741416085142912,5.956919570822631,-2.018713047852882,-1
264,2016-08-08,95.910004,95.93,94.0,95.110001,95.110001,10135400,0,8,32,-1.1542770396194717,-0.8411344670262425,2.029229292090962,9.746614343953164,3.89022916738272,10.282829247368007,17.24319296348236,12.95342221687075,37.661646118582205,1.7558605640220633,2.113345577611757,1.6296950727610695,0.7780443614967473,-1.1916193465606808,0
265,2016-08-09,95.120003,95.809998,93.480003,93.989998,93.989998,9175400,1,8,32,0.010516244238079724,-1.202260904399633,2.4789818593250708,8.671137539549688,5.12820523732748,9.213742083492763,18.640285533360686,11.916158355487992,39.30204892652513,-3.2343877696433228,0.585164391640899,0.9469092658135821,0.4574954879773557,-0.06387522623229332,0
266,2016-08-10,94.400002,94.75,92.949997,93.93,93.93,6511100,2,8,32,0.4362208838434072,-0.5003747471521279,1.9163238581922748,8.612801022037695,5.195356116256772,9.155752155860762,18.716067284147762,11.859894602363465,39.39102842542317,-1.2562557223464175,-3.3003289683807053,0.5216629404875971,0.8836388800170418,2.0440077384920987,1
267,2016-08-11,94.599998,96.330002,94.370003,95.889999,95.889999,8547700,3,8,32,0.7132950069200389,1.3452925367117834,2.0440077384920987,10.480762441138417,3.0451548967061624,11.01261561176991,16.289501682026295,13.661485177406249,36.5418650176438,1.981438126826973,0.8134299803256919,-1.1888622503792086,2.5550078481072838,0.7247096272785809,0
268,2016-08-12,95.529999,96.830002,95.080002,96.589996,96.589996,6592900,4,8,32,-0.3754301843302756,1.0974190329193052,1.8117818329757462,11.12951697399387,2.2983767387256067,11.65751575349481,15.446740467822362,14.287188706374927,35.55233297659522,2.7539042449075084,2.6917880812418704,1.5322446022256822,-0.4555368239170487,-1.3429839753013175,0
269,2016-08-15,96.830002,96.910004,95.239998,95.309998,95.309998,7304600,0,8,33,0.2484791489172377,-1.594800159370479,1.7521834382999368,9.93600062818173,3.672227545320062,10.471090346681153,16.997171692312918,13.136079385921287,37.37277908661797,-0.6085416138609194,1.4479047623104413,1.384954388520702,0.209838426394675,-0.19974242431425926,0
270,2016-08-16,95.190002,95.610001,94.400002,95.120003,95.120003,6311300,1,8,33,-0.12590074757947875,-0.0735901995293355,1.272076284522401,9.756104612402082,3.8793049659596797,10.292263132077492,17.23086467943026,12.962575285032312,37.647170805913454,-1.5454089083659956,-0.8094995539476656,1.2510544180701826,1.1879783056777207,1.2970841144417107,0
271,2016-08-17,94.940002,96.93,94.849998,96.370003,96.370003,8315600,2,8,33,-0.18923569630248024,1.4838652645885984,2.1583500417655976,10.92664384372801,2.5319030030537575,11.455847936416484,15.71028175645071,14.09152389462932,35.8617712194115,1.0999325173830325,-0.22827954047070262,0.4980844506147768,2.5319113043920836,-0.2183849742768275,0
272,2016-08-18,95.980003,97.220001,95.169998,96.160004,96.160004,7252600,3,8,33,-0.4046902437058143,0.18718905211360462,2.1318665918524604,10.73212101779863,2.7558172730525183,11.262480812708795,15.962975625500182,13.903912691184994,36.158472913541054,1.0815317769745556,0.8839496304513543,-0.4471630429632663,0.28078721793730127,-0.30249399282902256,0
273,2016-08-19,96.050003,96.779999,95.510002,95.870003,95.870003,6942900,4,8,33,-0.1143937140435195,-0.18775424467234744,1.3247073748396603,10.462091046351588,3.0666474475858694,10.994055147781737,16.313756660673103,13.643477199014997,36.570344114832245,-0.5215395685342786,0.782309352801418,0.5841295321540815,-0.7510096771354042,-0.6403537551888745,0
274,2016-08-22,95.669998,96.129997,94.949997,95.260002,95.260002,5830500,0,8,34,-0.20862104280938662,-0.4303967996977438,1.238715069521001,9.888731684049304,3.7266385948637635,10.424102237579216,17.058576169250973,13.090489962408354,37.44487744184595,-0.9447847796601985,-1.1652330219350582,0.14696514493040122,-0.05248372764047711,0.7087763037570155,0
275,2016-08-23,95.68,96.589996,95.480003,95.940002,95.940002,5239100,1,8,34,0.44089648454973446,0.2710047890138673,1.156965787847287,10.527419000887667,1.1361235952444495,11.058994974796866,16.228892719847966,13.706483975266126,36.470700719810274,0.07296122424513803,-0.2293120652634485,-0.44819782263501523,0.8546997945653679,-0.7984891783988233,0
276,2016-08-24,96.129997,96.360001,94.910004,95.18,95.18,6276500,2,8,34,0.19803522622398542,-0.9981056944736247,1.5234261399453626,9.760454927505782,1.9436845976045354,10.348810674511466,17.156967850388728,13.017439588148772,37.560404496743,-0.08405337255725283,-0.7249453666736605,-1.0296322756881633,-1.2502658121453982,2.1989313604603233,1
277,2016-08-25,96.379997,98.25,96.040001,97.32,97.32,10823100,3,8,34,1.2607659172094938,0.9658888203863443,2.2708579942457834,11.744760583641586,-0.297987053020951,12.320178791615291,14.580766543362111,14.930126387176315,34.53554562268805,1.4180004110151936,2.1167262638717563,1.4899270448006539,1.1919399917796882,0.26645008677085297,0
278,2016-08-26,97.330002,97.949997,96.57,97.580002,97.580002,6617600,4,8,34,0.010277435265104877,0.2562000357409298,1.4142211228895067,11.979916745646296,-0.26645008677085297,12.55380175130556,14.275465991484616,15.156795139233537,34.177075544638754,2.459522392713198,1.6806722344604856,2.3775363316758216,1.752407219667813,-0.28776874755079856,0
279,2016-08-29,96.970001,98.449997,96.57,97.300003,97.300003,8008400,0,8,35,-0.6251291120080085,0.33915929067341083,1.932165408052457,9.907501236151043,0.28776874755079856,12.302158921824505,14.60431506872615,14.912642911223752,34.56319523443385,-0.020551900702397083,2.1788313819476417,1.397739936349228,2.0966093906492516,0.1539189375244336,0
280,2016-08-30,97.839996,98.849998,97.139999,97.449997,97.449997,6093500,1,8,35,0.5549773724056262,-0.4002042196060849,1.754745051454436,6.36223416199797,0.13340687942760743,12.437142507043898,14.427917324615212,15.043608467222418,34.356076994030076,-0.13340687942760743,0.13339867008923872,2.3293966853585326,1.549507487414278,0.0,0
281,2016-08-31,97.480003,97.879997,96.760002,97.449997,97.449997,4690600,2,8,35,0.030791175909425837,-0.030791175909425837,1.1493022416409135,6.36223416199797,0.13340687942760743,12.437142507043898,14.427917324615212,15.043608467222418,34.356076994030076,0.1539189375244336,-0.13340687942760743,0.13339867008923872,2.3293966853585326,-0.07188334581689623,0
282,2016-09-01,97.809998,97.980003,96.919998,97.379997,97.379997,4148600,3,9,35,0.3694212530350277,-0.44157015120876425,1.0885243711806538,6.294924202965423,0.20538612257298614,12.37419939538508,14.510171940136736,14.982538970503356,34.45265663748171,-0.07188334581689623,0.08214623378967575,-0.20538612257298614,0.061611215699677875,0.0,0
283,2016-09-02,97.900002,98.18,97.010002,97.379997,97.379997,4247200,4,9,35,0.5339957034502656,-0.5339957034502656,1.201476726272652,6.294924202965423,0.20538612257298614,12.37419939538508,14.510171940136736,14.982538970503356,34.45265663748171,-0.07188334581689623,-0.07188334581689623,0.08214623378967575,-0.20538612257298614,2.707562302230481,1
284,2016-09-06,97.760002,100.32,97.650002,100.089996,100.089996,9036100,1,9,36,0.3902290118164586,2.3278989840303312,2.6675972691616376,6.983712937704584,-2.507737136886294,14.746722539583283,11.409737692466289,17.284439695651496,30.81226719201787,2.707562302230481,2.637625242786505,2.637625242786505,2.787484375561365,-0.9480524266656077,0
285,2016-09-07,100.110001,100.190002,98.419998,99.150002,99.150002,6468500,2,9,36,0.01998701248823869,-0.9682289265107592,1.785177977101806,6.1018697710162435,0.9480524266656077,13.938476773807837,12.465960414201504,16.500252818956067,32.05243606550809,1.7851789856746525,1.7851789856746525,1.7145788862414792,1.7145788862414792,0.5117419019971142,0
286,2016-09-08,99.230003,100.050003,98.82,99.660004,99.660004,5201200,3,9,36,0.0806868364964791,0.43146797385238345,1.2341992280072662,6.582385848589772,0.43145894314834526,14.378889649653244,8.769815020276338,16.92755601334312,31.37666841755294,-0.43145894314834526,2.287785378776422,2.287785378776422,2.2175465696349,-3.2746155440414517,-1
287,2016-09-09,99.059998,99.389999,96.5,96.5,96.5,7373300,4,9,36,-0.6020529559681811,-2.6528476683937754,2.994817616580314,3.170982383419682,3.7202031088082896,11.575127461139903,7.046635233160626,14.207252849740929,35.678749222797926,-2.7461160621761667,-3.7202031088082896,-0.9119139896373089,-0.9119139896373089,2.5744602955741493,1
288,2016-09-12,95.910004,99.290001,95.709999,99.050003,99.050003,7718400,0,9,37,-0.611394818652849,3.170114997371583,3.6143381035536235,5.169109384075432,1.0499676612831557,13.851590696064907,4.290762111334817,16.415953061606672,32.185753694525374,-0.6158515714532556,-0.10095809891090748,-1.0499676612831557,1.686023169529839,-3.0804528288251825,-1
289,2016-09-13,97.169998,98.0,95.330002,96.089996,96.089996,11788100,1,9,37,-1.8980362877929413,-1.1239484285127948,2.778643054579799,2.247888531497069,4.162764248632085,11.19782958467394,7.503389842996772,13.841185923246364,36.25767348351227,-0.426687498249038,-3.7152754174326343,-3.184520894349919,-4.162764248632085,0.948362004981714,0
290,2016-09-14,97.349998,98.349998,96.959999,97.010002,97.010002,8481000,2,9,37,1.3112728197012309,-0.35047520151581824,1.4328409146924903,3.1749324157317234,3.1749241691593815,12.039995628492004,6.48386853965842,14.658283379893135,34.965457479322595,-2.102876979633506,0.5257210488460767,-2.7316791520115635,-2.2059581031654867,0.3390117254576415,0
291,2016-09-15,97.230003,97.970001,96.529999,97.339996,97.339996,5293500,3,9,37,0.22678177039929998,0.11299877185119557,1.4793528448470377,3.503180748024679,2.825149078493901,12.338190357024471,6.1228757395880775,14.947601805942128,34.50790875315014,1.2841586720426823,-1.7567362546429575,0.8629505183049312,-2.3834067139267208,2.1511931397911166,1
292,2016-09-16,97.099998,99.489998,97.040001,99.480003,99.480003,9445100,4,9,37,-0.24655641037831963,2.392445645583663,2.462803504338451,4.382790378484407,0.6131815255373514,14.223965192280907,3.839967716929007,16.777243161120523,31.61438384757588,2.482912068267626,3.407727078576784,0.43224767494226213,2.9955799257464806,-1.448098132737065,0
293,2016-09-19,99.900002,100.349998,97.82,98.059998,98.059998,8616200,0,9,38,0.42219439820483745,-1.8764063201388272,2.5800510418121836,2.9981593513799547,2.0701591284960115,12.981844033894435,5.343672350472627,15.572095973324403,33.52028928248602,0.7342463947429347,1.0707689388286477,2.0089761780333646,-1.0095910872851648,0.19338625954199173,0
294,2016-09-20,98.779999,99.160004,97.660004,98.25,98.25,4736800,1,9,38,0.7342453749591251,-0.5394391857506399,1.5267175572519083,3.185747582697204,1.8727694656488543,13.150125190839702,5.139952162849877,15.735367938931294,33.26207938931297,-1.2519114503816757,0.9262127226463112,1.2620844783715013,2.1984773536895683,-3.5518582488993933,-1
295,2016-09-21,96.900002,97.099998,93.260002,94.879997,94.879997,20042200,2,9,38,-1.3740437659033073,-2.1290103961533613,4.047213450059446,-0.2529574278970455,5.491145831296765,10.065340748271746,8.874374226634936,12.742407654165502,37.99535954875714,-3.3516031835456213,-4.848235819400367,-2.5927477632614133,-2.244946318874775,0.9913440260598035,0
296,2016-09-22,95.540001,95.879997,94.230003,95.830002,95.830002,11215000,3,9,38,0.6956197521802205,0.30262025873691367,1.7217927220746658,0.9913440260598035,4.445365659076169,10.956902620120994,7.7950546218291965,13.607430583169547,36.6273507956308,-2.525303088275013,-2.327033239548508,-3.808829097175646,-1.5757006871397188,0.11465499031364794,0
297,2016-09-23,95.75,96.970001,95.43,95.940002,95.940002,6179500,4,9,38,-0.08348324984903292,0.19804252245065293,1.605170906708955,1.1048623909763977,4.325613835196702,11.058994974796866,7.671462212393947,13.706483975266126,36.470700719810274,1.1048623909763977,-2.4077527119501134,-2.2097101894994604,-3.6898070942295678,-1.4593951239296916,0
